"YR","DOY","LST.day","LST.night","QC.day","QC.night"
2012,17,12.1300000000001,NA,0,65
2012,25,13.73,NA,0,65
2012,33,16.2500000000001,4.15000000000003,0,0
2012,41,15.47,5.41000000000003,0,0
2012,49,18.67,6.89000000000004,0,0
2012,57,17.61,3.83000000000004,0,0
2012,65,20.6300000000001,3.17000000000002,0,0
2012,73,13.89,NA,0,2
2012,81,19.27,5.75000000000006,0,0
2012,89,21.7500000000001,NA,0,65
2012,97,NA,5.19000000000005,65,0
2012,105,26.31,NA,0,65
2012,113,26.03,12.5700000000001,0,0
2012,121,30.31,11.95,0,0
2012,129,39.89,13.31,0,0
2012,137,36.95,14.05,0,0
2012,145,35.41,12.27,0,0
2012,153,36.37,15.29,0,0
2012,161,39.6900000000001,17.21,0,0
2012,169,34.7500000000001,15.29,0,0
2012,177,32.6300000000001,15.95,0,0
2012,185,34.67,17.21,0,0
2012,193,31.0700000000001,16.7500000000001,0,0
2012,201,30.51,17.05,0,0
2012,209,31.1300000000001,17.6300000000001,0,0
2012,217,31.73,16.39,0,0
2012,225,29.1900000000001,17.85,0,0
2012,233,28.59,15.89,0,0
2012,241,29.95,15.01,0,0
2012,249,27.65,14.67,0,0
2012,257,25.91,15.31,0,0
2012,265,27.39,14.11,0,0
2012,273,29.59,14.35,0,0
2012,281,24.67,11.85,0,0
2012,289,26.87,11.85,0,0
2012,297,22.83,8.31,0,0
2012,305,23.41,9.61000000000001,0,0
2012,313,16.77,2.21000000000004,0,0
2012,321,16.65,5.03000000000003,0,0
2012,329,17.11,4.25000000000006,0,0
2012,337,NA,5.41000000000003,65,0
2012,345,13.0700000000001,2.63000000000005,0,0
2012,353,10.15,NA,0,65
2012,361,8.71000000000004,2.21000000000004,0,0
2013,1,NA,NA,65,65
2013,9,9.39000000000004,0.610000000000014,0,0
2013,17,12.5700000000001,NA,0,65
2013,25,15.21,3.97000000000003,0,0
2013,33,15.65,4.61000000000001,0,0
2013,41,18.2500000000001,2.43000000000001,0,0
2013,49,16.7500000000001,NA,0,65
2013,57,21.31,5.31,0,0
2013,65,23.23,5.57000000000005,0,0
2013,73,25.83,NA,0,65
2013,81,23.1900000000001,6.69000000000005,0,0
2013,89,NA,NA,65,65
2013,97,26.21,8.17000000000002,0,0
2013,113,33.61,13.53,0,0
2013,121,36.23,14.87,0,0
2013,129,36.01,13.43,0,0
2013,137,34.95,12.21,0,0
2013,145,34.09,13.83,0,0
2013,153,33.87,16.65,0,0
2013,161,33.67,15.5700000000001,0,0
2013,169,33.1300000000001,NA,0,65
2013,177,34.95,20.61,0,0
2013,185,32.59,18.77,0,0
2013,193,30.73,16.17,0,0
2013,201,30.23,18.51,0,0
2013,233,29.81,15.71,0,0
2013,249,32.05,16.49,0,0
2013,257,29.49,15.87,0,0
2013,265,26.51,12.47,0,0
2013,273,26.5700000000001,NA,0,65
2013,281,26.45,9.63000000000005,0,0
2013,289,29.47,8.69000000000005,0,0
2013,297,23.6300000000001,9.05000000000001,0,0
2013,305,22.43,8.31,0,0
2013,313,21.77,8.53000000000003,0,0
2013,321,15.21,6.57000000000005,0,0
2013,329,15.73,4.47000000000003,0,0
2013,337,8.13000000000005,NA,0,65
2013,345,12.1900000000001,NA,0,65
2013,353,13.65,3.45000000000005,0,0
2013,361,11.1900000000001,2.93000000000001,0,0
2014,1,14.45,2.53000000000003,0,0
2014,9,14.35,4.65000000000003,0,0
2014,17,16.71,3.05000000000001,0,0
2014,25,15.89,5.05000000000001,0,0
2014,33,14.1300000000001,NA,0,65
2014,41,16.67,NA,0,65
2014,49,21.1300000000001,7.41000000000003,0,0
2014,57,NA,NA,2,65
2014,65,19.41,NA,0,65
2014,73,24.1900000000001,9.07000000000005,0,0
2014,81,26.35,9.61000000000001,0,0
2014,89,19.59,NA,0,65
2014,97,27.81,12.17,0,0
2014,105,29.6900000000001,12.95,0,0
2014,113,28.7500000000001,NA,0,65
2014,121,27.87,11.71,0,0
2014,129,36.23,13.0700000000001,0,0
2014,137,32.91,13.7500000000001,0,0
2014,145,37.35,15.01,0,0
2014,153,36.29,17.03,0,0
2014,161,30.29,14.91,0,0
2014,169,32.49,15.73,0,0
2014,177,31.21,NA,0,65
2014,185,31.2500000000001,17.0700000000001,0,0
2014,193,28.05,18.23,0,0
2014,201,32.33,NA,0,65
2014,209,32.89,19.83,0,0
2014,217,30.09,16.95,0,0
2014,225,29.6900000000001,16.1300000000001,0,0
2014,233,30.51,17.09,0,0
2014,241,32.5700000000001,18.01,0,0
2014,249,32.01,14.95,0,0
2014,257,30.73,15.41,0,0
2014,265,29.35,NA,0,65
2014,273,32.51,12.6900000000001,0,0
2014,281,30.99,14.15,0,0
2014,289,28.41,NA,0,65
2014,297,NA,9.55000000000001,65,0
2014,305,22.85,8.43000000000001,0,0
2014,313,23.1300000000001,10.61,0,0
2014,321,16.29,NA,0,65
2014,329,16.55,4.63000000000005,0,0
2014,337,NA,NA,2,2
2014,345,14.47,NA,0,65
2014,353,11.89,NA,0,65
2014,361,9.93000000000001,2.67000000000002,0,0
2015,1,11.6300000000001,1.61000000000001,0,0
2015,9,15.6300000000001,5.25000000000006,0,0
2015,17,NA,3.79000000000002,2,0
2015,25,18.33,7.15000000000003,0,0
2015,33,NA,NA,65,2
2015,41,19.33,7.97000000000003,0,0
2015,49,18.5700000000001,6.35000000000002,0,0
2015,57,19.43,6.79000000000002,0,0
2015,65,22.31,8.79000000000002,0,0
2015,73,20.43,10.73,0,0
2015,81,30.55,12.15,0,0
2015,89,28.87,7.53000000000003,0,0
2015,97,25.53,8.75000000000006,0,0
2015,105,31.41,11.31,0,0
2015,113,34.47,13.0700000000001,0,0
2015,121,32.77,11.81,0,0
2015,129,30.73,11.39,0,0
2015,137,30.01,NA,0,65
2015,145,31.11,13.09,0,0
2015,153,34.85,NA,0,65
2015,161,34.71,16.45,0,0
2015,169,33.01,17.15,0,0
2015,177,32.37,19.79,0,0
2015,185,NA,17.37,65,0
2015,193,29.09,16.23,0,0
2015,201,30.09,16.73,0,0
2015,209,29.73,18.15,0,0
2015,217,28.99,17.03,0,0
2015,225,30.61,17.45,0,0
2015,233,30.85,15.97,0,0
2015,241,28.7500000000001,15.55,0,0
2015,249,33.89,14.09,0,0
2015,257,29.45,14.5700000000001,0,0
2015,265,30.77,13.55,0,0
2015,273,28.81,15.47,0,0
2015,281,32.43,15.2500000000001,0,0
2015,289,28.35,12.97,0,0
2015,297,27.45,10.05,0,0
2015,305,17.21,NA,0,65
2015,313,15.77,5.63000000000005,0,0
2015,321,18.71,5.61000000000001,0,0
2015,329,13.79,1.37,0,0
2015,337,NA,NA,65,65
2015,345,10.87,3.89000000000004,0,0
2015,353,11.21,NA,0,65
2015,361,10.35,0.650000000000034,0,0
2016,1,NA,1.91000000000003,65,0
2016,9,13.33,7.23000000000002,0,0
2016,17,15.89,7.19000000000005,0,0
2016,25,12.79,NA,0,65
2016,33,16.11,6.69000000000005,0,0
2016,41,19.33,6.87,0,0
