,avg_air_temp,avg_soil_temp,doy,net_rad,year,wp_ch4_gf,wp_co2_gf,wp_er,wp_gpp,wp_h,wp_le,mb_ch4_gf,mb_co2_gf,mb_er,mb_gpp,mb_h,mb_le,wp_bnd1,wp_bnd2,wp_bnd3,wp_bnd7,wp_evi,wp_lswi,wp_ndvi,mb_bnd1,mb_bnd2,mb_bnd3,mb_bnd7,mb_evi,mb_lswi,mb_ndvi,wp_LST.day,wp_LST.night,mb_LST.day,mb_LST.night
243,15.1,11.7,72,100.0,2013,1377.52646304,49.8053989696,84.8259105715,-35.0205116019,3760.05677565,401.910821248,3041.98808097,74.9455189781,81.3461309127,-6.40061193453,2322.24426674,1811.05132112,0.08544375,0.2312625,0.0434625,0.18290625,0.25706875,0.117796102807,0.45845625,0.044225,0.11968125,0.02268125,0.0818375,0.15425,0.182015840715,0.4552625,23.4475,6.5475,18.1625,10.981875
244,15.1,12.2,73,86.0,2013,1399.55416631,51.9799066445,87.4163270316,-35.4364203871,2458.58731402,445.458354307,7423.50595347,120.07603197,134.235253018,-14.1592210483,1531.46909956,3633.84324959,0.08615,0.2346,0.0445,0.18595,0.26175,0.116723479566,0.46085,0.0448,0.12245,0.02285,0.0829,0.1581,0.186838939392,0.4592,23.65,6.61,18.27,11.115
245,15.8,12.5,74,84.0,2013,1484.16245333,49.4646570275,86.6723377736,-37.2076807461,2059.57669924,507.46355094,10123.7423984,140.372712556,153.514505716,-13.1417931594,1440.81885263,4355.92786413,0.08685625,0.2379375,0.0455375,0.18899375,0.26643125,0.115650856325,0.46324375,0.045375,0.12521875,0.02301875,0.0839625,0.16195,0.19166203807,0.4631375,23.49,6.6725,18.185,11.248125
246,15.6,12.9,75,103.0,2013,1645.82276025,54.3581913662,88.6623611552,-34.304169789,3010.42975252,774.95048165,8068.76211549,119.83935007,160.669568522,-40.8302184523,2038.78216902,4961.09613932,0.0875625,0.241275,0.046575,0.1920375,0.2711125,0.114578233084,0.4656375,0.04595,0.1279875,0.0231875,0.085025,0.1658,0.196485136748,0.467075,23.33,6.735,18.1,11.38125
247,13.9,12.9,76,102.0,2013,1637.81180317,46.4419391963,84.4320262726,-37.9900870763,3362.81686006,949.260153953,6929.73174571,131.210950597,131.805924986,-0.594974388484,2705.85044776,3733.3130322,0.08826875,0.2446125,0.0476125,0.19508125,0.27579375,0.113505609843,0.46803125,0.046525,0.13075625,0.02335625,0.0860875,0.16965,0.201308235425,0.4710125,23.17,6.7975,18.015,11.514375
248,13.9,12.8,77,89.0,2013,1760.69538237,52.246943178,86.1636647885,-33.9167216105,2591.10585893,691.211456386,7618.07896366,108.163886908,130.479822172,-22.3159352637,2171.52825841,3496.33063639,0.088975,0.24795,0.04865,0.198125,0.280475,0.112432986602,0.470425,0.0471,0.133525,0.023525,0.08715,0.1735,0.206131334103,0.47495,23.01,6.86,17.93,11.6475
249,13.1,12.9,78,67.0,2013,1548.15956264,48.2512024323,83.1565764112,-34.9053739789,2153.00293454,644.105561457,6070.42947979,91.651436072,121.268411711,-29.6169756388,1642.90879621,3047.41750753,0.08968125,0.2512875,0.0496875,0.20116875,0.28515625,0.111360363362,0.47281875,0.047675,0.13629375,0.02369375,0.0882125,0.17735,0.210954432781,0.4788875,22.85,6.9225,17.845,11.780625
250,13.1,13.0,79,37.0,2013,1576.45361656,59.0128056102,82.8513782724,-23.8385726621,1399.24046354,657.039367027,3874.80879268,71.0742008923,107.739496813,-36.6652959203,466.086475797,1157.75820957,0.0903875,0.254625,0.050725,0.2042125,0.2898375,0.110287740121,0.4752125,0.04825,0.1390625,0.0238625,0.089275,0.1812,0.215777531458,0.482825,22.69,6.985,17.76,11.91375
251,12.2,12.4,80,112.0,2013,2026.28838344,53.5064716591,83.3396692981,-29.833197639,3525.01337186,1073.72247742,6280.50755622,109.437092169,124.015238215,-14.578146046,2325.19430543,2984.61540051,0.09109375,0.2579625,0.0517625,0.20725625,0.29451875,0.10921511688,0.47760625,0.048825,0.14183125,0.02403125,0.0903375,0.18505,0.220600630136,0.4867625,22.53,7.0475,17.675,12.046875
252,13.1,12.1,81,108.0,2013,2347.35138288,70.9775614978,96.3485361032,-25.3709746054,2865.73469115,1536.29437956,3469.18018807,90.3388586878,108.376243022,-18.0373843343,358.569158209,4720.23715648,0.0918,0.2613,0.0528,0.2103,0.2992,0.108142493639,0.48,0.0494,0.1446,0.0242,0.0914,0.1889,0.225423728814,0.4907,22.37,7.11,17.59,12.18
253,12.9,11.8,82,104.0,2013,1889.51979467,47.3412070177,85.9787789123,-38.6375718946,3631.16029761,1210.45833055,4257.46858532,88.6940934849,99.0349503712,-10.3408568863,2165.12862075,3126.72696975,0.09033125,0.2599625,0.05181875,0.2075875,0.30005,0.11259917284,0.48479375,0.04904375,0.14464375,0.02405,0.08969375,0.18985,0.235570657893,0.493625,22.52875,7.3125,17.7725,12.313125
254,12.6,11.8,83,115.0,2013,1820.46239194,49.9490054727,87.1291692516,-37.1801637788,4197.55381376,1050.7950748,7531.43453262,141.75714335,125.90114452,15.8559988294,3297.42217294,3455.13478093,0.0888625,0.258625,0.0508375,0.204875,0.3009,0.117055852042,0.4895875,0.0486875,0.1446875,0.0239,0.0879875,0.1908,0.245717586972,0.49655,22.6875,7.515,17.955,12.44625
255,11.7,12.1,84,105.0,2013,2021.11107722,56.5602635104,89.480499324,-32.9202358137,3355.17753223,874.314057682,8126.32721473,108.022937309,145.267255539,-37.2443182295,3316.41481115,3898.24417084,0.08739375,0.2572875,0.04985625,0.2021625,0.30175,0.121512531244,0.49438125,0.04833125,0.14473125,0.02375,0.08628125,0.19175,0.255864516051,0.499475,22.84625,7.7175,18.1375,12.579375
256,13.6,12.4,85,116.0,2013,2347.37169761,53.7339313663,92.6057326422,-38.8718012759,3875.83085895,1180.66983505,6271.94412369,100.093145106,149.197469469,-49.1043243635,3297.84690688,3589.84808599,0.085925,0.25595,0.048875,0.19945,0.3026,0.125969210445,0.499175,0.047975,0.144775,0.0236,0.084575,0.1927,0.26601144513,0.5024,23.005,7.92,18.32,12.7125
257,13.6,12.9,86,120.0,2013,1952.42362428,42.1376841655,92.0945075493,-49.9568233838,4355.41621527,654.791643672,6522.639783,79.2197805211,150.15836922,-70.9385886985,3594.71063447,3108.85593384,0.08445625,0.2546125,0.04789375,0.1967375,0.30345,0.130425889647,0.50396875,0.04761875,0.14481875,0.02345,0.08286875,0.19365,0.276158374209,0.505325,23.16375,8.1225,18.5025,12.845625
258,15.1,13.2,87,92.0,2013,1785.63944568,50.6258239185,94.2441678751,-43.6183439567,3324.8425687,738.958335521,5813.001649,68.8187415864,104.121472266,-35.3027306795,2455.58247138,2202.19173651,0.0829875,0.253275,0.0469125,0.194025,0.3043,0.134882568849,0.5087625,0.0472625,0.1448625,0.0233,0.0811625,0.1946,0.286305303288,0.50825,23.3225,8.325,18.685,12.97875
259,16.6,13.5,88,119.0,2013,2204.28130713,57.3070153139,100.692228453,-43.3852131393,3907.98928026,880.673626632,6499.06490295,111.916599177,113.006372684,-1.08977350693,1853.29010022,3008.33810075,0.08151875,0.2519375,0.04593125,0.1913125,0.30515,0.13933924805,0.51355625,0.04690625,0.14490625,0.02315,0.07945625,0.19555,0.296452232367,0.511175,23.48125,8.5275,18.8675,13.111875
260,15.8,14.2,89,73.0,2013,2676.50113695,70.432361253,104.464585532,-34.032224279,2046.50119866,751.426436487,10468.6739692,144.968072082,169.058407512,-24.0903354304,1376.4725475,3524.87295285,0.08005,0.2506,0.04495,0.1886,0.306,0.143795927252,0.51835,0.04655,0.14495,0.023,0.07775,0.1965,0.306599161446,0.5141,23.64,8.73,19.05,13.245
261,14.9,14.5,90,105.0,2013,2229.86958103,56.9226892077,97.1401121866,-40.2174229788,3893.54801604,1011.68066033,4221.28909115,41.5423000053,97.2563350118,-55.7140350065,896.117039114,2014.17551934,0.07858125,0.2492625,0.04396875,0.1858875,0.30685,0.148252606454,0.52314375,0.04619375,0.14499375,0.02285,0.07604375,0.19745,0.316746090525,0.517025,23.79875,8.9325,19.2325,13.378125
262,14.6,14.7,91,98.0,2013,2208.06660355,58.8122824577,95.5844705278,-36.7721880701,3489.67759691,1038.31609654,6068.02893933,83.9704877522,122.156803061,-38.1863153084,2141.20173377,3118.15999309,0.0771125,0.247925,0.0429875,0.183175,0.3077,0.152709285655,0.5279375,0.0458375,0.1450375,0.0227,0.0743375,0.1984,0.326893019604,0.51995,23.9575,9.135,19.415,13.51125
263,15.0,14.8,92,123.0,2013,2821.81307208,57.2284779366,100.351205337,-43.1227274009,3844.32092214,1186.8380492,11275.6624376,151.794006743,158.609272559,-6.81526581652,2987.59098329,4320.31626245,0.07564375,0.2465875,0.04200625,0.1804625,0.30855,0.157165964857,0.53273125,0.04548125,0.14508125,0.02255,0.07263125,0.19935,0.337039948683,0.522875,24.11625,9.3375,19.5975,13.644375
264,16.2,14.8,93,131.0,2013,2691.72020108,55.0117295581,103.160839078,-48.1491095198,4440.7717674,1184.10740041,9011.10579212,128.121053977,126.444377906,1.67667607142,2249.78689677,3721.44333968,0.074175,0.24525,0.041025,0.17775,0.3094,0.161622644059,0.537525,0.045125,0.145125,0.0224,0.070925,0.2003,0.347186877762,0.5258,24.275,9.54,19.78,13.7775
265,14.5,14.9,94,48.0,2013,2700.09867906,75.3969979566,98.3343386211,-22.9373406646,1792.88461326,901.714502434,6867.35968026,110.662132939,132.425581473,-21.7634485346,914.456727112,2747.1784419,0.07270625,0.2439125,0.04004375,0.1750375,0.31025,0.16607932326,0.54231875,0.04476875,0.14516875,0.02225,0.06921875,0.20125,0.357333806841,0.528725,24.43375,9.7425,19.9625,13.910625
266,15.0,15.0,95,122.0,2013,2687.73916097,59.2869139662,102.839993537,-43.5530795709,3739.93420962,1190.09514436,7434.32775604,68.9226347956,149.414661456,-80.4920266602,2807.21949944,3696.62457552,0.0712375,0.242575,0.0390625,0.172325,0.3111,0.170536002462,0.5471125,0.0444125,0.1452125,0.0221,0.0675125,0.2022,0.36748073592,0.53165,24.5925,9.945,20.145,14.04375
267,14.8,15.0,96,65.0,2013,2919.06513029,68.1847332259,103.640805727,-35.4560725013,1901.78548481,978.203963667,6739.11382031,74.1864162165,147.287137479,-73.1007212629,2017.76933126,2941.40514411,0.06976875,0.2412375,0.03808125,0.1696125,0.31195,0.174992681664,0.55190625,0.04405625,0.14525625,0.02195,0.06580625,0.20315,0.377627664999,0.534575,24.75125,10.1475,20.3275,14.176875
268,14.0,15.0,97,128.0,2013,3447.02064023,69.5254672128,111.814451302,-42.2889840888,3841.22050736,1405.51979673,5106.2145158,-22.6037258618,152.534488392,-175.138214253,2954.43717126,3882.60974032,0.0683,0.2399,0.0371,0.1669,0.3128,0.179449360865,0.5567,0.0437,0.1453,0.0218,0.0641,0.2041,0.387774594078,0.5375,24.91,10.35,20.51,14.31
269,13.6,14.7,98,131.2,2013,4452.77450518,82.5378147797,118.177635646,-35.6398208663,3117.56548306,2565.96168739,4830.90767114,59.9677142304,140.307262165,-80.3395479342,1038.46025953,5560.34910199,0.06809375,0.24290625,0.03735,0.16645625,0.3186875,0.186126808415,0.5613875,0.04393125,0.14730625,0.02235625,0.0645,0.2078375,0.390490073639,0.54004375,25.35375,10.53625,20.6825,14.36375
270,16.6,14.5,99,134.4,2013,4410.8639534,88.7683386028,132.998489695,-44.2301510923,3306.13645431,2008.87480778,2538.65407522,30.744529798,132.080979148,-101.33644935,-225.760065752,4972.79875058,0.0678875,0.2459125,0.0376,0.1660125,0.324575,0.192804255965,0.566075,0.0441625,0.1493125,0.0229125,0.0649,0.211575,0.393205553199,0.5425875,25.7975,10.7225,20.855,14.4175
271,19.1,14.7,100,137.6,2013,5026.35651085,92.8795798014,137.704531637,-44.8249518352,3912.23587809,1957.97961526,5525.69559384,85.160634545,162.44516126,-77.2845267147,1242.05521901,5694.1098269,0.06768125,0.24891875,0.03785,0.16556875,0.3304625,0.199481703515,0.5707625,0.04439375,0.15131875,0.02346875,0.0653,0.2153125,0.395921032759,0.54513125,26.24125,10.90875,21.0275,14.47125
272,19.2,15.3,101,140.8,2013,5964.75386519,104.519288139,135.849728427,-31.3304402872,3435.99101128,1894.77148943,8021.65720984,73.3809980485,177.847517662,-104.466519614,1644.06282812,5556.4953431,0.067475,0.251925,0.0381,0.165125,0.33635,0.206159151064,0.57545,0.044625,0.153325,0.024025,0.0657,0.21905,0.39863651232,0.547675,26.685,11.095,21.2,14.525
273,17.1,15.2,102,144.0,2013,5186.98621869,88.5811802615,123.315803461,-34.7346231999,3888.00042876,1917.21483919,9410.52620219,85.7892609343,172.091934257,-86.302673323,1540.96708477,6158.12288064,0.06726875,0.25493125,0.03835,0.16468125,0.3422375,0.212836598614,0.5801375,0.04485625,0.15533125,0.02458125,0.0661,0.2227875,0.40135199188,0.55021875,27.12875,11.28125,21.3725,14.57875
274,15.9,16.4,103,139.0,2013,3987.1263271,64.2558830641,122.361744983,-58.1058619192,3717.62576121,1655.05496177,8314.25521833,50.8113309186,175.120995146,-124.309664228,1471.25365259,6113.27175869,0.0670625,0.2579375,0.0386,0.1642375,0.348125,0.219514046164,0.584825,0.0450875,0.1573375,0.0251375,0.0665,0.226525,0.40406747144,0.5527625,27.5725,11.4675,21.545,14.6325
275,14.2,16.4,104,140.8,2013,4048.04104765,72.8472659226,123.361969914,-50.5147039917,4372.60001564,1996.25202723,6633.74414759,42.9438239456,172.686638308,-129.742814362,2121.69566783,6720.23233841,0.06685625,0.26094375,0.03885,0.16379375,0.3540125,0.226191493714,0.5895125,0.04531875,0.15934375,0.02569375,0.0669,0.2302625,0.406782951,0.55530625,28.01625,11.65375,21.7175,14.68625
276,11.6,15.5,105,142.6,2013,4018.78675435,51.0950831611,116.922543381,-65.8274602197,4507.68161547,1906.70740433,3732.3515733,6.82156796794,154.467293988,-147.64572602,2908.35287987,5161.49722969,0.06665,0.26395,0.0391,0.16335,0.3599,0.232868941263,0.5942,0.04555,0.16135,0.02625,0.0673,0.234,0.409498430561,0.55785,28.46,11.84,21.89,14.74
277,13.3,14.7,106,144.4,2013,4226.78026972,70.8731149672,127.016777236,-56.1436622687,3388.15020103,2358.64826285,3301.376339,-0.491365683375,122.115862982,-122.607228666,610.459915785,5072.32804128,0.06644375,0.26695625,0.03935,0.16290625,0.3657875,0.239546388813,0.5988875,0.04578125,0.16335625,0.02680625,0.0677,0.2377375,0.412213910121,0.56039375,28.90375,12.02625,22.0625,14.79375
278,14.4,14.3,107,146.2,2013,4634.20599531,69.5337143789,133.249099587,-63.7153852082,3551.02670105,2372.85187588,2884.65852318,-11.3145574764,124.647462559,-135.962020036,403.443023168,5147.51790528,0.0662375,0.2699625,0.0396,0.1624625,0.371675,0.246223836363,0.603575,0.0460125,0.1653625,0.0273625,0.0681,0.241475,0.414929389681,0.5629375,29.3475,12.2125,22.235,14.8475
279,16.3,14.3,108,148.0,2013,3914.59222487,54.1256015791,125.709870448,-71.5842688685,4090.18508461,2221.86899043,4284.21735449,23.707946248,115.645444501,-91.9374982527,726.412666236,4935.72719601,0.06603125,0.27296875,0.03985,0.16201875,0.3775625,0.252901283913,0.6082625,0.04624375,0.16736875,0.02791875,0.0685,0.2452125,0.417644869242,0.56548125,29.79125,12.39875,22.4075,14.90125
280,17.5,14.6,109,156.0,2013,3747.09305239,58.5978725571,129.141509718,-70.5436371606,4143.50611628,2040.29930569,7078.39631561,48.8335671523,151.100057289,-102.266490137,1510.43464149,5329.21227904,0.065825,0.275975,0.0401,0.161575,0.38345,0.259578731462,0.61295,0.046475,0.169375,0.028475,0.0689,0.24895,0.420360348802,0.568025,30.235,12.585,22.58,14.955
281,19.8,15.3,110,156.0,2013,4302.53089578,80.0750904484,141.385357399,-61.3102669506,3468.45903904,2403.08181513,8217.5831571,84.1884149336,167.523964233,-83.3355492993,187.291253344,6180.24318378,0.06561875,0.27898125,0.04035,0.16113125,0.3893375,0.266256179012,0.6176375,0.04670625,0.17138125,0.02903125,0.0693,0.2526875,0.423075828362,0.57056875,30.67875,12.77125,22.7525,15.00875
282,19.7,15.5,111,156.0,2013,4433.21080397,68.1764636229,142.055306588,-73.8788429648,3796.13134415,2386.06876699,9064.26427066,87.1414732039,165.843005757,-78.7015325532,129.466705459,6384.30401173,0.0654125,0.2819875,0.0406,0.1606875,0.395225,0.272933626562,0.622325,0.0469375,0.1733875,0.0295875,0.0697,0.256425,0.425791307923,0.5731125,31.1225,12.9575,22.925,15.0625
283,21.8,15.8,112,153.0,2013,4783.20494985,78.7431361222,149.835903364,-71.0927672422,3243.68036686,2672.98503163,7075.53563063,44.540558615,152.960997356,-108.420438741,-1525.66015227,7217.08436073,0.06520625,0.28499375,0.04085,0.16024375,0.4011125,0.279611074112,0.6270125,0.04716875,0.17539375,0.03014375,0.0701,0.2601625,0.428506787483,0.57565625,31.56625,13.14375,23.0975,15.11625
284,20.3,15.9,113,157.0,2013,4776.35253412,77.121424371,150.158411599,-73.0369872283,2671.08193501,3099.79523539,6084.55952391,41.9037096059,166.278999257,-124.375289651,-632.860148429,9006.46155227,0.065,0.288,0.0411,0.1598,0.407,0.286288521661,0.6317,0.0474,0.1774,0.0307,0.0705,0.2639,0.431222267043,0.5782,32.01,13.33,23.27,15.17
285,16.3,15.8,114,161.0,2013,4228.59269833,60.0209360312,140.746176784,-80.7252407528,4131.82413285,2231.70291018,8326.26434334,8.38932781718,177.074077067,-168.68474925,2730.82473734,6285.28908177,0.0653125,0.2880125,0.04139375,0.16115625,0.40654375,0.282593381329,0.6302875,0.04740625,0.17776875,0.03039375,0.06941875,0.26405,0.438652482118,0.57883125,32.3425,13.51,23.5325,15.3875
286,14.5,15.6,115,165.0,2013,4376.28091537,44.1007985884,145.31008037,-101.209281782,4674.18179505,1843.199423,5346.20396289,-35.0446897246,192.49428234,-227.538972064,3024.57741622,5459.80458681,0.065625,0.288025,0.0416875,0.1625125,0.4060875,0.278898240997,0.628875,0.0474125,0.1781375,0.0300875,0.0683375,0.2642,0.446082697193,0.5794625,32.675,13.69,23.795,15.605
287,15.8,15.6,116,164.0,2013,5048.9548561,54.3671313982,140.962807072,-86.5956756737,4267.77908399,2164.7576865,7550.44701428,0.700684839211,180.933930106,-180.233245267,3021.01416483,5350.19464751,0.0659375,0.2880375,0.04198125,0.16386875,0.40563125,0.275203100665,0.6274625,0.04741875,0.17850625,0.02978125,0.06725625,0.26435,0.453512912269,0.58009375,33.0075,13.87,24.0575,15.8225
288,17.6,15.9,117,165.0,2013,5247.42201744,70.9719546279,143.926969084,-72.9550144557,4014.68733451,2309.0233521,8347.78333004,61.5759740319,181.746647799,-120.170673767,2472.38080008,5843.277909,0.06625,0.28805,0.042275,0.165225,0.405175,0.271507960333,0.62605,0.047425,0.178875,0.029475,0.066175,0.2645,0.460943127344,0.580725,33.34,14.05,24.32,16.04
289,20.9,16.3,118,161.0,2013,4445.65137738,60.7688543459,142.132565527,-81.3637111811,3635.25282513,2802.15325404,9066.80824878,85.9147237078,184.356568763,-98.4418450556,1921.24205558,6064.69508097,0.0665625,0.2880625,0.04256875,0.16658125,0.40471875,0.267812820001,0.6246375,0.04743125,0.17924375,0.02916875,0.06509375,0.26465,0.468373342419,0.58135625,33.6725,14.23,24.5825,16.2575
290,24.5,16.9,119,161.0,2013,4324.38187358,68.5213232126,151.234822204,-82.713498991,2846.15609088,3270.5651462,9234.02294701,121.072606249,203.216902788,-82.1442965393,508.30609907,7468.49823055,0.066875,0.288075,0.0428625,0.1679375,0.4042625,0.264117679668,0.623225,0.0474375,0.1796125,0.0288625,0.0640125,0.2648,0.475803557494,0.5819875,34.005,14.41,24.845,16.475
291,21.2,17.0,120,156.0,2013,4457.35952288,71.5302045003,160.583002328,-89.052797828,1273.66315475,3548.94948651,7355.01239533,19.5037329907,189.504603073,-170.000870082,-1386.02271537,9385.83634536,0.0671875,0.2880875,0.04315625,0.16929375,0.40380625,0.260422539336,0.6218125,0.04744375,0.17998125,0.02855625,0.06293125,0.26495,0.483233772569,0.58261875,34.3375,14.59,25.1075,16.6925
292,22.0,16.7,121,155.0,2013,4029.43100294,49.1038703565,149.574813857,-100.4709435,2427.78745452,3561.38947897,3372.69521983,-2.63582721847,154.815856486,-157.451683705,-1773.81198224,8351.46238766,0.0675,0.2881,0.04345,0.17065,0.40335,0.256727399004,0.6204,0.04745,0.18035,0.02825,0.06185,0.2651,0.490663987644,0.58325,34.67,14.77,25.37,16.91
293,22.7,16.6,122,158.0,2013,3435.28978989,38.2395789613,136.000991101,-97.7614121401,3066.01825988,3564.15575573,5972.22538292,26.9291109752,160.650109317,-133.720998342,-1548.27896464,8684.78266277,0.0678125,0.2881125,0.04374375,0.17200625,0.40289375,0.253032258672,0.6189875,0.04745625,0.18071875,0.02794375,0.06076875,0.26525,0.498094202719,0.58388125,34.65,14.625,25.27,16.7575
294,22.7,16.8,123,165.0,2013,3815.82079467,44.0913737001,143.494299702,-99.4029260023,2931.3908991,3441.86460564,9643.07950801,32.7460766059,187.385149054,-154.639072448,228.756494289,8076.49829219,0.068125,0.288125,0.0440375,0.1733625,0.4024375,0.24933711834,0.617575,0.0474625,0.1810875,0.0276375,0.0596875,0.2654,0.505524417794,0.5845125,34.63,14.48,25.17,16.605
295,21.9,17.0,124,166.0,2013,4353.11882059,37.2988070327,150.872070542,-113.573263509,2535.63806628,3612.0943092,8669.0801039,44.3792389261,184.870843694,-140.491604767,-587.938132271,8325.22009622,0.0684375,0.2881375,0.04433125,0.17471875,0.40198125,0.245641978007,0.6161625,0.04746875,0.18145625,0.02733125,0.05860625,0.26555,0.51295463287,0.58514375,34.61,14.335,25.07,16.4525
296,16.5,16.9,125,112.0,2013,3565.70197025,17.7765522595,128.681182061,-110.904629801,2364.2639194,2137.15340094,5358.72262281,43.2323953958,164.240328881,-121.007933486,1100.70687276,4216.59053424,0.06875,0.28815,0.044625,0.176075,0.401525,0.241946837675,0.61475,0.047475,0.181825,0.027025,0.057525,0.2657,0.520384847945,0.585775,34.59,14.19,24.97,16.3
297,17.3,16.8,126,136.0,2013,3328.71812218,6.01327326954,128.320230704,-122.306957434,2710.07650489,2387.62327333,4562.83066901,-1.9924268957,153.469691776,-155.462118671,830.967008329,4266.47081785,0.0690625,0.2881625,0.04491875,0.17743125,0.40106875,0.238251697343,0.6133375,0.04748125,0.18219375,0.02671875,0.05644375,0.26585,0.52781506302,0.58640625,34.57,14.045,24.87,16.1475
